SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customer_notes,Churn
1,52,75.11376773571051,1608.433649470993,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,No issues reported.,0
1,1,111.24816816346136,3292.406512235221,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,No issues reported.,1
0,66,20.806810563810156,4264.425228527901,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,No issues reported.,0
0,64,89.42369176623991,6244.5157937197555,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,Customer has issues with bills.,0
0,8,51.44793278133871,5237.550145027996,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,No issues reported.,1
0,25,36.36348200775535,3423.1922767378346,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,No issues reported.,0
1,66,69.54476006326995,7795.665860336259,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,No issues reported.,1
1,70,69.00891031008959,878.6469051671464,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,No issues reported.,0
0,51,32.019608383187055,1668.9147595886188,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Customer has issues with bills.,0
0,53,38.54055364135543,2742.5219251202343,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,No issues reported.,0
0,15,59.270548822606266,1842.655175498252,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,No issues reported.,1
0,50,59.335546945427694,5010.371658006381,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,Customer has issues with bills.,0
1,71,50.16459303177831,333.9340338796554,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,Customer has issues with bills.,0
0,38,33.178787726753086,1434.5060528743375,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,No issues reported.,0
0,40,18.68955474964844,2359.6743141815655,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,Customer has issues with bills.,0
0,66,115.75862377401607,5472.545140239335,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,No issues reported.,0
0,39,113.07167258524466,7009.184526541919,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,No issues reported.,0
0,17,66.85686310720158,6391.611689611842,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,No issues reported.,0
0,7,118.25270120413808,1471.5744889702219,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,No issues reported.,1
0,39,85.95226024361544,4531.177412437003,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,Customer has issues with bills.,0
0,68,25.170182529557927,257.8832494799574,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,No issues reported.,0
0,35,30.08067900780405,2496.8769066726995,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,Customer has issues with bills.,1
0,51,110.31913980889858,6451.411154370997,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,No issues reported.,1
0,47,81.57024631603765,3663.2415606709,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,No issues reported.,1
0,36,102.98995447906378,1215.0441490751425,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,No issues reported.,1
0,64,108.52609978820135,3518.6734526943396,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,No issues reported.,0
0,13,63.2681721338798,1598.8993028081406,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,No issues reported.,0
0,18,23.126858133457652,3156.605918805685,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,Customer has issues with bills.,0
1,21,37.17217506418086,3912.014821105099,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,Customer has issues with bills.,0
0,65,24.94048070389473,2808.335464534901,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,Customer has issues with bills.,0
0,8,37.21835449269999,7496.901920125469,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,No issues reported.,0
0,48,59.50855910881562,4508.226202520652,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,No issues reported.,0
0,43,30.128779456756035,6746.0086002756425,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,Customer has issues with bills.,0
0,53,35.006691404437,6090.195080460878,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,No issues reported.,0
0,27,63.05508909820376,5295.514188998075,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,No issues reported.,1
1,19,52.4371805140432,3984.291766764136,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,No issues reported.,0
0,23,65.24964148089812,35.60059869868604,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,No issues reported.,0
1,50,61.38178878978574,4914.795020706595,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,No issues reported.,0
0,51,83.02004161097828,2859.413400502686,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,No issues reported.,0
0,43,112.43754966202337,958.1981748664263,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,Customer has issues with bills.,0
0,51,29.090366013646367,3567.145679585701,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,No issues reported.,0
0,69,28.225645005574087,5889.252730134767,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,No issues reported.,0
0,41,103.95701416463565,7694.12173783638,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,No issues reported.,1
0,72,69.14286881757215,3004.261714713678,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,No issues reported.,0
0,11,95.27370486862844,4350.131689438448,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,No issues reported.,1
0,52,39.89990131253178,6812.669856912295,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,No issues reported.,0
0,23,101.55068860333895,2684.1498701860305,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,No issues reported.,1
0,49,111.09658573136593,1153.7117650458056,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,Customer has issues with bills.,1
0,38,82.11604306242207,2268.160306441516,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,No issues reported.,1
1,47,28.890841658117125,7194.823646823101,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,No issues reported.,1
1,72,108.22712882271205,1290.4859434652733,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,No issues reported.,0
1,7,97.89501660069217,2646.0102036908825,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,No issues reported.,0
0,66,93.71321653970622,3726.8927983360936,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,No issues reported.,0
0,62,21.941182985044513,6779.69597159865,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,Customer has issues with bills.,0
1,29,98.5457337883256,7502.8430017971305,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,No issues reported.,0
0,38,32.114076552069875,3416.9614389152316,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,Customer has issues with bills.,0
1,33,40.599810707787285,7456.874225445673,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,Customer has issues with bills.,0
1,29,76.25205090436037,1306.9761303808825,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,No issues reported.,0
1,23,44.88056767814675,1270.2057808438544,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,No issues reported.,0
0,3,84.71549473434793,7594.932729620048,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,No issues reported.,0
0,45,79.3610799937577,4086.3894057897573,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,No issues reported.,1
1,8,29.119034600332895,1502.1198648364218,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,No issues reported.,1
0,29,84.17946524894639,3913.2671403414906,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,Customer has issues with bills.,1
0,2,111.10746843740546,6269.645639446744,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,No issues reported.,1
0,50,34.44154547117623,6618.521629113735,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,Customer has issues with bills.,0
1,65,78.25473310476019,6914.2366142600895,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,No issues reported.,0
0,20,52.607469879637755,4564.4225557180025,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,No issues reported.,0
0,52,64.4409730132472,6937.996350180829,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,Customer has issues with bills.,0
0,37,47.09351799743648,4089.183619115378,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,No issues reported.,0
0,72,53.840128952943374,4863.650375909981,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,Customer has issues with bills.,0
1,27,21.155638238289008,6074.161781781704,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,No issues reported.,0
0,47,116.89594966068067,3413.968147592101,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,No issues reported.,0
0,6,81.04239216831121,605.5590349699155,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,No issues reported.,1
1,60,68.57091184463548,2813.1903188489277,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,No issues reported.,0
0,45,56.813392624782836,4998.416752411156,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,No issues reported.,0
0,44,72.45714316181477,1553.3988913698945,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,No issues reported.,1
0,18,56.4506528709383,1202.6248751132518,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,Customer has issues with bills.,0
0,65,54.42074671311416,2357.5456367927072,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,No issues reported.,0
0,25,64.87662744306232,274.5556640360006,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,Customer has issues with bills.,1
1,27,45.98629488395468,5952.065716805272,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,No issues reported.,1
1,7,36.345014946661934,2083.253257766773,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,Customer has issues with bills.,0
1,44,74.1888927671195,1009.8898223541782,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,Customer has issues with bills.,0
1,29,102.94792633310526,5598.526215866149,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,No issues reported.,0
0,44,33.60923186145217,6746.290664117388,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,No issues reported.,0
0,36,21.539801230723974,176.89203726975015,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,No issues reported.,1
0,19,43.054580387980636,1882.7849701137714,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,No issues reported.,0
0,6,116.711924667108,7562.858109027798,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,Customer has issues with bills.,1
0,25,101.5401864112056,3093.2521994814288,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,No issues reported.,0
0,31,78.13453837962396,7509.85720189873,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,No issues reported.,1
1,9,111.63951598193516,2206.945928140154,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,No issues reported.,1
0,37,63.00055124214309,1758.8113502262681,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,Customer has issues with bills.,1
0,27,117.06970055880498,1727.2098153099312,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,No issues reported.,0
0,13,48.02835553448804,698.523860346751,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,No issues reported.,0
0,41,42.40072782635188,7173.348418807714,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,No issues reported.,0
0,66,82.3738442152746,7839.048191900159,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,Customer has issues with bills.,0
0,24,56.25447377901122,7636.900672440396,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,Customer has issues with bills.,1
0,44,81.1997369686139,6818.925605066344,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,No issues reported.,0
0,60,48.90204958941992,6777.897556893171,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,Customer has issues with bills.,0
0,9,80.35078481221811,5294.868927576067,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,No issues reported.,0
0,2,45.96249918879616,6612.88129536181,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,No issues reported.,0
0,56,23.37269291629844,1681.1866665951216,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,No issues reported.,0
1,30,109.91965814327993,3114.471637592463,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,Customer has issues with bills.,0
0,22,107.01212278828295,5133.245084005354,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,No issues reported.,0
0,13,115.81521400190353,7000.456083673522,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,Customer has issues with bills.,1
0,71,90.26098121025117,5289.952131262039,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,No issues reported.,0
0,16,86.86347836239794,6715.113515934048,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,No issues reported.,0
0,45,74.42980854252049,3801.19654813013,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,No issues reported.,0
0,65,30.907212843428532,5743.589108427237,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,No issues reported.,0
0,11,37.268148750401636,7840.211801284348,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,No issues reported.,0
0,70,47.341703711589886,1243.3572908704436,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,No issues reported.,0
0,20,107.71071443862613,7416.699235892354,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,No issues reported.,0
0,63,35.63343722260905,4187.628440687107,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,Customer has issues with bills.,0
0,12,110.998754036033,5152.255516779641,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,No issues reported.,1
0,62,70.78996617166743,7025.180945907985,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,No issues reported.,0
1,42,90.16474836504375,3288.007191769456,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,Customer has issues with bills.,0
0,69,29.329570911396935,3360.1494596286616,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,No issues reported.,0
0,58,45.287871651979046,4226.083622263468,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,No issues reported.,0
0,5,114.58112012223334,170.71806293273713,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,Customer has issues with bills.,1
0,27,44.998069666438,3982.51528974459,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,Customer has issues with bills.,0
0,28,48.05043289931018,2341.6357773676978,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,Customer has issues with bills.,0
0,26,38.108537176528486,7424.948295305601,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,Customer has issues with bills.,0
0,49,31.221903363336367,718.5312208220078,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,Customer has issues with bills.,0
1,21,41.692392966126796,3684.431097726553,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,Customer has issues with bills.,0
1,1,82.80385264105524,7580.7040689095,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,No issues reported.,1
0,58,64.01445721710813,7210.088109229508,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,Customer has issues with bills.,0
0,55,73.90246155195881,5616.237929923066,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,Customer has issues with bills.,0
0,26,30.547665290985442,4722.382576769669,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,No issues reported.,0
0,25,98.86270293987145,2258.9741574600466,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,No issues reported.,0
0,33,97.05151740827472,2947.209934711906,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,No issues reported.,1
0,72,20.419786069838878,737.6839567512551,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,No issues reported.,0
0,69,56.79326699828565,6292.769905631813,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,No issues reported.,0
0,6,25.161445498100356,2603.297519966249,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,Customer has issues with bills.,0
0,23,97.85663083120329,5348.318172584358,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,Customer has issues with bills.,0
1,30,92.34560315413329,2872.482112905033,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,No issues reported.,1
0,54,108.89980347646218,3724.4195006146197,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,Customer has issues with bills.,1
0,11,42.00859787478802,4448.140983890291,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,Customer has issues with bills.,0
0,31,64.10773625434379,6418.4354606717,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,No issues reported.,1
0,6,36.79103165502197,1703.6474164353258,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,Customer has issues with bills.,0
0,11,55.55911091464901,3201.0956263292064,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,No issues reported.,1
0,12,70.73544678247184,1056.528586447515,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,No issues reported.,1
0,66,23.609744378778192,622.9514101552614,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,No issues reported.,0
0,53,90.09447627307722,4844.609542350254,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,No issues reported.,1
0,36,72.85098271729305,1527.5274433116715,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,No issues reported.,1
0,17,101.56038122967267,495.55339741863924,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,No issues reported.,1
0,28,45.563940369715326,7178.661412406726,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,No issues reported.,0
1,22,109.03377107956007,4283.014120122083,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,Customer has issues with bills.,1
0,7,118.61877242955956,1092.8186944387726,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,No issues reported.,1
0,15,110.63949305695628,444.6839927544799,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,No issues reported.,1
0,11,96.42819382123199,974.9429813344499,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,Customer has issues with bills.,1
0,24,99.89306468881497,3780.3460179290614,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,No issues reported.,1
0,67,75.91129637573093,5353.77255044435,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,Customer has issues with bills.,0
0,30,37.36046322271736,5136.787238519869,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,Customer has issues with bills.,0
0,70,86.29258885734559,1170.998968791661,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,No issues reported.,0
0,66,89.88167670702312,5074.600441330633,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,Customer has issues with bills.,0
0,61,117.28120659692452,3249.7861960988243,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,Customer has issues with bills.,1
0,41,72.65078228376035,3727.718700332255,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,No issues reported.,0
0,51,45.522586010018166,6415.06714504856,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,No issues reported.,0
0,44,86.95908843482043,2672.1768678857034,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,No issues reported.,0
0,13,116.67726987647869,1191.559644696099,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,No issues reported.,1
0,12,36.05999778104395,6989.934548843138,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,Customer has issues with bills.,0
1,9,51.012790812828065,1711.4232239211433,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,Customer has issues with bills.,1
0,48,72.70903585415445,2365.1229192995193,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,No issues reported.,0
0,49,35.35657080564148,5658.075202646006,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,Customer has issues with bills.,0
0,53,20.483174271753803,5474.177743174557,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,No issues reported.,0
0,56,52.11680380534569,6406.8428698822,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,No issues reported.,0
0,40,105.21976555085634,1485.8275653771036,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,No issues reported.,1
0,24,22.618574132033338,2830.060038460642,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,No issues reported.,1
1,72,61.3573704312002,1023.0185425391369,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,Customer has issues with bills.,0
0,33,94.85117767907128,4336.6892129130065,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,No issues reported.,1
0,23,114.04485098954397,2353.4753269957782,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,No issues reported.,1
0,54,117.29027759994544,5517.162052620096,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,Customer has issues with bills.,0
0,53,60.65792275117854,20.9986591606107,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,Customer has issues with bills.,0
0,49,113.76362158510132,494.6247729547467,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,No issues reported.,1
1,49,21.809606814726806,3470.838178670269,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,Customer has issues with bills.,0
0,60,93.2146522688549,7666.236386957994,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,No issues reported.,0
1,65,82.8459764806781,7128.803061054158,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,No issues reported.,0
1,32,43.32694668740831,7952.1815597337345,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,No issues reported.,0
0,21,69.23550931830471,3345.28464730859,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,No issues reported.,0
0,18,31.270150644929807,389.9480153155164,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Customer has issues with bills.,0
0,60,105.84551367063187,2460.3154365662385,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,Customer has issues with bills.,1
0,13,54.21875759733762,5412.0839993394375,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,No issues reported.,0
0,24,81.16746928180451,1097.0937386110668,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,No issues reported.,0
0,30,34.20701677186986,2412.5529378176384,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,Customer has issues with bills.,0
0,2,38.969566885436315,466.55428385592575,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,Customer has issues with bills.,0
0,25,117.94161526571678,3809.318158671252,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,No issues reported.,1
1,50,93.93518264135359,1685.8026191927681,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,No issues reported.,0
0,14,114.92817291229412,746.5689387011121,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,Customer has issues with bills.,0
1,6,47.98304210381043,3300.471787336777,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,No issues reported.,1
0,30,34.78856910029195,2821.6433713634115,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,No issues reported.,0
0,30,68.80838057962251,4308.582196864683,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,Customer has issues with bills.,0
0,38,67.964162363848,5996.889287049639,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,No issues reported.,1
0,58,35.832124632677775,916.7455119722581,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,No issues reported.,0
1,41,91.93856674293173,6332.816679658736,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,No issues reported.,0
0,57,54.60864221109277,228.09004686871887,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,No issues reported.,0
